epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
1,3.89213,4.55632,0.00024,0.00165,0.00095,0.00038,3e-05
2,3.14821,4.60901,0.00039,0.00134,0.00087,0.00067,3e-05
3,3.01092,4.10359,0.00204,0.0011,0.00157,0.00113,3e-05
4,2.39034,4.12531,0.00078,0.00131,0.00104,0.0014,3e-05
5,2.15813,3.74848,0.00062,0.00069,0.00066,0.00155,3e-05
6,2.07287,3.7218,0.00402,0.00038,0.0022,0.00174,3e-05
7,1.82666,3.48231,0.00058,0.0011,0.00084,0.00165,3e-05
8,1.87063,3.50494,0.00099,0.00156,0.00127,0.00195,3e-05
9,1.88712,3.39099,0.00025,0.00062,0.00044,0.00215,3e-05
10,1.726,3.23279,0.00219,0.00144,0.00182,0.00236,3e-05
11,1.67489,3.54924,0.00019,0.00042,0.0003,0.00226,3e-05
12,1.86726,3.3853,7e-05,0.00055,0.00031,0.00184,3e-05
13,1.63235,3.29429,0.00031,0.00055,0.00043,0.00176,3e-05
14,1.58998,3.31102,0.00492,0.00043,0.00267,0.00203,3e-05
15,1.63077,3.19705,0.00225,0.00057,0.00141,0.00242,3e-05
16,1.54297,3.1593,0.00227,0.00105,0.00166,0.00199,3e-05
17,1.46369,3.13879,0.00136,0.00082,0.00109,0.00206,3e-05
18,1.68594,3.48101,0.00044,0.0003,0.00037,0.00197,3e-05
19,nan,3.26418,0.0019,0.00023,0.00107,0.00226,3e-05
20,1.70317,3.16255,0.00012,0.00042,0.00027,0.0021,3e-05
21,1.4027,3.16786,0.00012,0.00054,0.00033,0.00203,3e-05
22,1.62237,3.16833,0.00022,0.00041,0.00031,0.00238,3e-05
23,1.41727,3.1752,0.0,0.00046,0.00023,0.00215,3e-05
24,1.4199,3.08017,0.0,0.00063,0.00032,0.0025,3e-05
25,1.49048,3.01904,0.0004,0.00036,0.00038,0.00303,3e-05
26,1.44093,2.98425,0.00044,0.00027,0.00035,0.00241,3e-05
27,nan,3.02947,4e-05,0.00042,0.00023,0.00237,3e-05
28,1.36081,2.97431,0.00013,0.00064,0.00038,0.00234,3e-05
29,1.38583,2.89098,0.0,0.00061,0.00031,0.00205,3e-05
30,1.32244,2.88551,5e-05,0.00053,0.00029,0.00224,3e-05
31,1.21368,2.80694,0.00017,0.00147,0.00082,0.00205,3e-05
32,1.30203,2.80508,0.0002,0.00048,0.00034,0.00231,3e-05
33,1.13539,3.02986,0.0,0.00076,0.00038,0.00209,3e-05
34,1.2161,2.9914,0.0,0.00072,0.00036,0.00219,3e-05
35,1.26169,2.85799,3e-05,0.00042,0.00023,0.0022,3e-05
36,1.22264,2.80086,4e-05,0.00082,0.00043,0.00207,3e-05
37,1.15996,2.86024,0.00225,0.00056,0.0014,0.00267,3e-05
38,1.24907,2.95822,5e-05,0.00038,0.00022,0.00202,3e-05
39,1.09927,2.92556,7e-05,0.00073,0.0004,0.0023,3e-05
40,1.11823,2.72902,0.00012,0.00086,0.00049,0.00225,3e-05
41,nan,3.0597,0.0,0.00091,0.00045,0.00226,3e-05
42,1.10646,2.53013,0.00016,0.00065,0.0004,0.00232,3e-05
43,1.087,2.63986,6e-05,0.00112,0.00059,0.00245,3e-05
44,1.16452,2.5575,0.00017,0.0004,0.00029,0.00191,3e-05
45,1.065,2.54198,7e-05,0.00069,0.00038,0.00263,3e-05
46,0.94907,2.64247,4e-05,0.00044,0.00024,0.00224,3e-05
47,1.33076,2.57497,0.0,0.00046,0.00023,0.00269,3e-05
48,1.06459,2.38866,6e-05,0.00066,0.00036,0.00252,3e-05
49,0.99965,2.39634,6e-05,0.00054,0.0003,0.00248,3e-05
50,0.99426,2.62921,0.0,0.00037,0.00018,0.00227,3e-05
51,1.34479,2.75336,4e-05,0.00048,0.00026,0.00248,3e-05
52,1.03856,2.41247,0.0,0.00145,0.00073,0.00256,3e-05
53,0.8904,2.58423,0.0,0.0006,0.0003,0.00255,3e-05
54,0.83541,2.95404,0.0,0.00083,0.00041,0.00266,3e-05
55,0.9603,2.53192,0.0,0.00086,0.00043,0.00241,3e-05
56,0.92213,2.42365,0.0,0.00097,0.00048,0.0024,3e-05
57,0.94303,2.45646,0.0,0.00077,0.00039,0.00265,3e-05
58,0.87703,2.52332,0.0,0.00057,0.00029,0.00245,1.5e-05
59,0.91595,2.48072,0.0,0.00063,0.00031,0.00235,1.5e-05
60,0.80675,2.48916,0.0,0.00066,0.00033,0.00239,1.5e-05
61,0.75876,2.31674,0.0,0.00118,0.00059,0.00249,1.5e-05
62,0.6611,2.44865,0.0,0.00066,0.00033,0.00253,1.5e-05
63,0.69048,2.38477,0.0,0.00109,0.00054,0.00247,1.5e-05
64,0.74787,2.37198,0.0,0.00078,0.00039,0.00257,1.5e-05
65,0.66314,2.27069,0.0,0.00122,0.00061,0.00254,1.5e-05
66,0.71194,2.31128,0.0,0.00134,0.00067,0.00256,1.5e-05
67,0.78738,2.16428,0.00089,0.00165,0.00127,0.00263,1.5e-05
68,0.76753,2.25252,6e-05,0.00063,0.00035,0.0027,1.5e-05
69,0.60668,2.20444,8e-05,0.0016,0.00084,0.00285,1.5e-05
70,nan,2.09065,9e-05,0.00099,0.00054,0.00286,1.5e-05
71,0.57454,2.33703,0.0,0.00072,0.00036,0.00259,1.5e-05
72,0.6469,2.31142,0.0,0.0008,0.0004,0.00275,1.5e-05
73,0.65702,2.22722,7e-05,0.00082,0.00045,0.00301,1.5e-05
74,0.55447,2.14252,0.00011,0.00135,0.00073,0.003,1.5e-05
75,nan,2.21071,9e-05,0.00104,0.00056,0.00302,1.5e-05
76,0.54042,2.17599,0.00011,0.0012,0.00065,0.00337,1.5e-05
77,0.57334,2.14428,0.00013,0.0009,0.00051,0.0032,1.5e-05
78,0.55575,2.15753,0.00016,0.00147,0.00082,0.0034,1.5e-05
79,0.57612,2.28626,7e-05,0.00134,0.00071,0.00311,1.5e-05
80,0.5365,2.1669,0.00011,0.00099,0.00055,0.00295,7.5e-06
81,nan,2.18211,9e-05,0.00087,0.00048,0.00295,7.5e-06
82,0.50222,2.31308,0.0,0.00135,0.00068,0.00343,7.5e-06
83,0.46875,2.40943,0.0,0.00106,0.00053,0.00308,7.5e-06
84,0.52596,2.11809,0.00013,0.00114,0.00063,0.00359,7.5e-06
85,0.49729,2.13045,0.00013,0.00137,0.00075,0.00333,7.5e-06
86,0.50586,2.12302,0.00011,0.00068,0.00039,0.00325,7.5e-06
87,0.47402,2.18929,0.00026,0.00054,0.0004,0.00286,7.5e-06
88,0.4733,2.13482,0.00012,0.00081,0.00047,0.00359,7.5e-06
89,nan,2.27658,0.00011,0.00066,0.00039,0.00356,3.75e-06
90,0.4109,2.20997,0.00011,0.0011,0.00061,0.00314,3.75e-06
91,0.44717,2.24852,0.00013,0.00114,0.00063,0.00308,3.75e-06
92,0.4918,2.29478,8e-05,0.00106,0.00057,0.00309,3.75e-06
93,0.445,2.21277,8e-05,0.00115,0.00062,0.00317,3.75e-06
94,0.40464,2.14139,0.00016,0.00104,0.0006,0.00332,3.75e-06
95,0.45104,2.22348,0.00011,0.00091,0.00051,0.00362,3.75e-06
